to_days('2008-07-01 00:00:00')	to_days('2009-01-01 00:00:00')
733589	733773
garose	crystal_viewer	733631
garose	gnrinterconnect	733631
garose	crystal_viewer	733623
garose	gnrinterconnect	733623
masalomon	dynamicafm	733772
masalomon	nanofinfet	733698
masalomon	nanofinfet	733702
masalomon	nanofinfet	733705
masalomon	nanofinfet	733706
masalomon	workspace	733714
masalomon	prophet	733589
masalomon	workspace	733589
masalomon	workspace	733596
masalomon	workspace	733597
masalomon	workspace	733599
masalomon	nanofinfet	733728
masalomon	nanofinfet	733729
masalomon	workspace	733602
masalomon	workspace	733603
masalomon	workspace	733604
masalomon	workspace	733605
masalomon	workspace	733606
masalomon	dynamicafm	733736
masalomon	nanofinfet	733610
masalomon	workspace	733615
masalomon	nanofinfet	733616
masalomon	nanofinfet	733731
masalomon	nanofinfet	733623
masalomon	nanofinfet	733727
masalomon	nanofinfet	733639
masalomon	nanofinfet	733640
masalomon	nanofinfet	733641
masalomon	nanofinfet	733642
masalomon	crystal_viewer	733643
masalomon	workspace	733643
masalomon	prophet	733643
masalomon	nanofinfet	733644
masalomon	fermi	733644
masalomon	fermi	733645
masalomon	aqme	733646
masalomon	acute	733646
masalomon	nanofinfet	733646
masalomon	abacus	733647
masalomon	aqme	733649
masalomon	nanofinfet	733649
masalomon	aqme	733650
masalomon	adept	733650
masalomon	nanofinfet	733650
masalomon	bandstrlab	733650
masalomon	ucb_compnano	733650
masalomon	spinprecession	733650
masalomon	ucb_compnano	733651
masalomon	biomoca	733651
masalomon	senstran	733652
masalomon	bjt	733653
masalomon	cntbte	733653
masalomon	bsclab	733654
masalomon	bsclab	733655
masalomon	moca-ensemble	733657
masalomon	bulkmc	733657
masalomon	chess	733661
masalomon	nanofinfet	733668
masalomon	nanofinfet	733673
masalomon	nanofinfet	733674
masalomon	nanofinfet	733675
masalomon	nanofinfet	733679
masalomon	nanofinfet	733680
masalomon	nanofinfet	733686
masalomon	nanofinfet	733687
masalomon	nanofinfet	733692
masalomon	nanofinfet	733693
masalomon	nanofinfet	733695
kgovindaraju	qclab	733707
kgovindaraju	nsoptics	733711
walste	abinit	733659
walste	abinit	733660
yiqian47	padre	733760
yiqian47	padre	733756
yiqian47	padre	733757
yiqian47	padre	733758
yiqian47	padre	733759
jatmiko123	nanomos	733714
anupam913	nsoptics3d	733634
anupam913	nsoptics	733634
anupam913	qdot	733634
anupam913	nanowire	733637
anupam913	nanowire	733638
anupam913	qdot	733638
anupam913	cenems	733639
anupam913	nsoptics3d	733639
anupam913	coulombsim	733639
anupam913	qdot	733639
anupam913	nsoptics	733639
anupam913	nanowire	733639
anupam913	ucb_compnano	733639
anupam913	photonicsdb	733639
anupam913	qdot	733644
anupam913	qdot	733645
anupam913	nsoptics3d	733648
anupam913	qdot	733649
anupam913	nsoptics3d	733652
anupam913	qdot	733652
anupam913	nsoptics3d	733653
anupam913	nsoptics3d	733654
anupam913	qdot	733656
anupam913	qdot	733657
anupam913	qdot	733658
anupam913	qdot	733659
anupam913	nsoptics3d	733660
anupam913	qdot	733660
anupam913	qdot	733661
anupam913	qdot	733662
anupam913	qdot	733663
anupam913	qdot	733664
anupam913	qdot	733667
anupam913	nsoptics3d	733668
anupam913	qdot	733668
anupam913	qdot	733669
anupam913	qdot	733670
anupam913	nsoptics3d	733673
anupam913	qdot	733673
anupam913	qdot	733674
anupam913	nsoptics3d	733675
anupam913	qdot	733675
anupam913	qdot	733682
anupam913	qdot	733686
aday	qdot	733720
oprisans	greentherm	733715
wenmingz	dynamicafm	733723
wenmingz	sugar	733723
hsale	matsimtk	733744
jiuning	mosfet	733700
jiuning	mosfet	733705
jiuning	abacus	733705
jiuning	nanocmos	733649
jiuning	nanomos	733649
jiuning	nanocmos	733650
jiuning	nanocmos	733651
jiuning	mosfet	733719
jiuning	moscap	733658
jiuning	schred	733663
masa	abacus	733764
masa	abacus	733759
cbasu	cenems	733612
cbasu	pntoy	733612
cbasu	cntfet	733612
mengyuan	padre	733625
mengyuan	schred	733625
mengyuan	strainbands	733621
mengyuan	semi	733621
mengyuan	lfmobility	733621
mengyuan	quamc2d	733621
mengyuan	nsoptics	733621
mengyuan	nanoheatflow	733621
mengyuan	bandstrlab	733621
mengyuan	fermi	733621
mengyuan	photonicsdb	733621
mengyuan	abinit	733623
mengyuan	pntoy	733623
sak0389	aqme	733673
ryang9	aqme	733730
ryang9	kronig_penney	733667
ryang9	kronig_penney	733700
ryang9	pntoy	733700
ryang9	kronig_penney	733669
ryang9	kronig_penney	733702
ryang9	abacus	733702
ryang9	schred	733702
ryang9	padre	733702
ryang9	kronig_penney	733672
ryang9	bandstrlab	733672
ryang9	schred	733742
ryang9	kronig_penney	733668
ryang9	bandstrlab	733668
ryang9	kronig_penney	733695
ryang9	pntoy	733695
carlin	senstran	733757
xazhao	greentherm	733607
ptewari	crystal_viewer	733667
ptewari	kronig_penney	733667
ptewari	kronig_penney	733668
ptewari	kronig_penney	733669
NihilistOxys	aqme	733641
NihilistOxys	greentherm	733641
NihilistOxys	bmcsuite	733641
cre8or	cnia	733724
cre8or	pimc	733724
sergei	photonicsdb	733632
sergei	photonicsdb	733630
josegarrido	sbcnfet	733597
waldschip	matdcal	733727
srikanthreddy446	cntfet	733688
srikanthreddy446	cntfet	733705
srikanthreddy446	moscntr	733666
srikanthreddy446	cntfet	733666
srikanthreddy446	cntfet	733700
srikanthreddy446	bsclab	733695
osobh	workspace	733644
osobh	deviceelectron	733647
osobh	workspace	733612
osobh	workspace	733589
osobh	workspace	733591
btprice	fettoy	733696
btprice	fettoy	733700
btprice	fettoy	733701
btprice	fettoy	733702
btprice	qdot	733711
btprice	qdot	733712
btprice	qdot	733713
btprice	qdot	733714
btprice	qdot	733715
btprice	fettoy	733693
btprice	mosfet	733693
btprice	bjt	733693
btprice	nanofet	733693
btprice	bjt	733695
btprice	fettoy	733695
btprice	abacus	733695
btprice	sugar	733695
ale	padre	733701
ale	padre	733702
ale	padre	733703
ale	padre	733708
ale	padre	733589
ale	spice3f4	733589
ale	mosfet	733590
ale	spice3f4	733590
ale	padre	733591
ale	padre	733593
ale	padre	733596
ale	padre	733599
ale	padre	733600
ale	padre	733603
ale	nanomos	733603
ale	padre	733604
ale	padre	733605
ale	padre	733610
ale	padre	733611
ale	padre	733617
ale	padre	733618
ale	padre	733619
ale	padre	733620
ale	padre	733623
ale	padre	733624
ale	padre	733625
ale	mosfet	733626
ale	padre	733626
ale	mosfet	733627
ale	padre	733627
ale	padre	733628
ale	padre	733629
ale	padre	733630
ale	padre	733631
ale	padre	733632
ale	padre	733633
ale	padre	733634
ale	padre	733636
ale	padre	733638
ale	padre	733639
ale	padre	733641
ale	padre	733643
ale	padre	733649
ale	padre	733650
ale	padre	733653
ale	padre	733656
ale	padre	733662
ale	padre	733733
ale	padre	733678
ale	padre	733682
ale	padre	733683
ale	padre	733690
ale	padre	733691
ale	padre	733692
ale	padre	733694
ale	padre	733695
nano4jielin	nanowire	733731
nano4jielin	beamprop	733731
son1	workspace	733701
son1	workspace	733711
son1	workspace	733718
son1	workspace	733725
son1	matsimtk	733728
son1	workspace	733728
son1	workspace	733730
son1	workspace	733731
son1	workspace	733732
son1	oof2	733744
son1	workspace	733744
son1	oof2	733746
son1	workspace	733749
son1	workspace	733751
son1	workspace	733752
son1	workspace	733753
son1	oof2	733754
son1	workspace	733754
son1	matsimtk	733755
son1	workspace	733755
son1	matsimtk	733756
son1	workspace	733756
son1	oof2	733756
son1	oof2	733757
son1	workspace	733757
son1	workspace	733655
son1	workspace	733664
son1	workspace	733665
son1	workspace	733666
son1	workspace	733667
son1	workspace	733668
son1	workspace	733669
son1	workspace	733672
son1	workspace	733673
son1	workspace	733674
son1	workspace	733675
son1	workspace	733676
son1	workspace	733680
son1	workspace	733681
son1	workspace	733683
son1	matsimtk	733686
son1	matsimtk	733687
son1	workspace	733688
son1	matsimtk	733689
son1	workspace	733689
son1	workspace	733690
mkohlhuber	molst	733689
pramodkumar	mctrigate	733705
mattweeks3	crystal_viewer	733603
mattweeks3	oof2	733603
mattweeks3	oof2	733637
mattweeks3	oof2	733638
mattweeks3	oof2	733652
mattweeks3	oof2	733589
mattweeks3	oof2	733654
mattweeks3	oof2	733658
mattweeks3	oof2	733596
mattweeks3	oof2	733653
liao	rtd	733678
whtblk	adept	733618
whtblk	prophet	733618
hzng	greentherm	733654
hzng	cntfet	733654
hzng	sbcnfet	733654
hzng	cntphonons	733654
jswarner	matsimtk	733742
tohno	aqme	733682
tohno	qdot	733690
alp	abacus	733681
maylis	bandstrlab	733596
maylis	bandstrlab	733597
jmmoreno2	pntoy	733720
sdutta3	swntjiv	733669
sdutta3	swntjiv	733670
sdutta3	deviceelectron	733751
caliskan	abinit	733675
caliskan	spinprecession	733675
caliskan	1dhetero	733675
caliskan	rtdnegf	733675
caliskan	nanowire	733676
sshunjan	bandstrlab	733657
sshunjan	kronig_penney	733655
sshunjan	bandstrlab	733655
tyaginovs	crystal_viewer	733598
tyaginovs	crystal_viewer	733599
yacinezedjiga	abacus	733719
cinedemian	abacus	733665
cinedemian	nanowire	733769
cinedemian	omenwire	733769
cinedemian	nanofet	733769
cinedemian	medici	733769
cinedemian	mgnanowirefet	733769
cinedemian	nanofinfet	733687
cinedemian	cntfet	733687
cinedemian	cntbte	733687
cinedemian	medici	733645
cinedemian	nanocmos	733646
cinedemian	abacus	733646
cinedemian	nanocmos	733651
cinedemian	nanocmos	733652
cinedemian	abacus	733653
cinedemian	moscap	733653
cinedemian	bandstrlab	733655
cinedemian	nanocmos	733657
cinedemian	moscap	733657
cinedemian	moscap	733658
rp_jana	nsoptics	733731
carloshidalgo	qdot	733696
sanaur	cntfet	733623
nora	prolabox	733617
nora	prolabox	733610
nora	prolabox	733611
vinodvukkalam	pcpbt	733721
elias	kronig_penney	733610
vgavrile	periodicpot	733757
sabbas	dynamicafm	733744
sabbas	msl	733700
sabbas	matsimtk	733700
sabbas	pete	733701
sabbas	mosfet	733701
sabbas	nanofet	733701
sabbas	cntfet	733701
sabbas	moscntr	733701
sabbas	nanofinfet	733701
sabbas	nanowire	733701
sabbas	swntjiv	733701
sabbas	nanomos	733701
sabbas	nanofinfet	733702
sabbas	cntfet	733702
sabbas	moscntr	733702
sabbas	dynamicafm	733736
sabbas	qdot	733708
sabbas	qdot	733709
sabbas	dynamicafm	733743
sabbas	qdot	733712
sabbas	qdot	733715
sabbas	qdot	733716
noheneadu	qclab	733696
noheneadu	qclab	733706
noheneadu	qclab	733707
noheneadu	nsoptics	733711
noheneadu	cndo	733716
noheneadu	cndo	733717
noheneadu	cndo	733718
inkatech	crystal_viewer	733664
inkatech	kronig_penney	733664
inkatech	kronig_penney	733669
inkatech	nanocmos	733609
inkatech	nanocmos	733610
inkatech	fettoy	733610
inkatech	nanomos	733610
inkatech	nanomos	733612
inkatech	pntoy	733718
inkatech	bjt	733718
inkatech	gnrinterconnect	733718
inkatech	bandstrlab	733718
martap	heterojunction	733725
jensen	nsoptics3d	733606
donetti	pntoy	733609
donetti	bandstrlab	733718
parafacundo	nanonet	733715
jcasady	qclab	733706
jcasady	qclab	733707
jcasady	nsoptics	733712
jcasady	cndo	733716
jcasady	cndo	733717
jcasady	cndo	733718
fariba	matdcal	733700
jookalook	pntoy	733700
jookalook	fermi	733692
jookalook	pntoy	733709
bhupeshchandra	heterojunction	733737
bhupeshchandra	heterojunction	733613
bhupeshchandra	cntbands-ext	733753
hila	vedaams	733602
vrinside	workspace-med	733632
vrinside	workspace-med	733666
vrinside	workspace-med	733609
vrinside	workspace	733613
vrinside	workspace	733721
vrinside	qdot	733658
vrinside	workspace	733722
pattrickmiller	mctrigate	733612
hmhuang	prolabcdd	733708
hmhuang	prophet	733708
hmhuang	mctrigate	733708
hmhuang	mctrigate	733709
nanotechnology530	fettoy	733600
nanotechnology530	fettoy	733601
kwing	fermi	733664
kwing	pntoy	733699
kwing	bjt	733734
kwing	pntoy	733706
kwing	pntoy	733685
kwing	pntoy	733749
mluisier	schred	733698
mluisier	schred	733699
mluisier	workspace	733699
mluisier	schred	733700
mluisier	schred	733702
mluisier	workspace	733702
mluisier	schred	733703
mluisier	workspace	733753
mluisier	workspace	733757
mluisier	omenwire	733759
mluisier	workspace	733763
mluisier	bandstrlab	733637
mluisier	workspace	733637
mluisier	crystal_viewer	733638
mluisier	molst	733638
mluisier	bandstrlab	733638
mluisier	schred	733656
mluisier	schred	733659
mluisier	schred	733660
mluisier	schred	733663
mluisier	schred	733664
mluisier	omenwire	733665
mluisier	schred	733668
mluisier	padre	733687
mluisier	schred	733690
mluisier	padre	733692
mluisier	schred	733695
cuberoot	nsoptics	733633
cuberoot	nsoptics	733638
cuberoot	nsoptics	733704
cuberoot	nsoptics	733709
cuberoot	nsoptics	733652
cuberoot	nsoptics	733589
cuberoot	nsoptics	733625
cuberoot	nsoptics	733727
cuberoot	nsoptics	733692
cuberoot	nsoptics	733597
cuberoot	nsoptics	733694
cuberoot	nsoptics	733695
itsnaushad	cnia	733696
itsnaushad	gnrinterconnect	733696
itsnaushad	nanocmos	733739
itsnaushad	moscap	733739
itsnaushad	fettoy	733739
itsnaushad	moscntr	733739
itsnaushad	cntfet	733739
itsnaushad	spice3f4	733739
itsnaushad	cnia	733739
itsnaushad	nanofet	733739
itsnaushad	mctrigate	733739
itsnaushad	cnia	733602
itsnaushad	moscap	733707
itsnaushad	cnia	733705
itsnaushad	cnia	733706
itsnaushad	cnia	733675
itsnaushad	cntbands-ext	733675
itsnaushad	nanocmos	733708
itsnaushad	moscntr	733708
itsnaushad	moscap	733708
itsnaushad	cntbte	733708
itsnaushad	cnia	733708
itsnaushad	fettoy	733645
itsnaushad	moscntr	733645
itsnaushad	cntfet	733645
itsnaushad	cnia	733645
itsnaushad	cntphonons	733645
itsnaushad	sbcnfet	733645
itsnaushad	cnia	733646
itsnaushad	moscntr	733646
itsnaushad	fettoy	733646
itsnaushad	fettoy	733647
itsnaushad	cnia	733698
itsnaushad	cnia	733730
itsnaushad	nanocmos	733726
itsnaushad	moscntr	733726
itsnaushad	mgnanowirefet	733726
itsnaushad	cntfet	733726
itsnaushad	fettoy	733726
itsnaushad	cnia	733687
itsnaushad	cnia	733688
itsnaushad	cntbands-ext	733688
itsnaushad	cntbte	733688
itsnaushad	cnia	733689
itsnaushad	cntbands-ext	733689
itsnaushad	cntbands-ext	733690
itsnaushad	cnia	733694
sndp_raju	nanowire	733632
sndp_raju	adept	733633
sndp_raju	nanowire	733633
sndp_raju	adept	733634
sndp_raju	adept	733608
sndp_raju	adept	733622
sndp_raju	nanowire	733627
sndp_raju	atcadlab	733724
sndp_raju	nanowire	733629
sndp_raju	mgnanowirefet	733629
sndp_raju	adept	733629
sndp_raju	adept	733630
sndp_raju	adept	733631
roy	crystal_viewer	733680
roy	crystal_viewer	733681
roy	abacus	733681
roy	abacus	733682
roy	gnrinterconnect	733682
roy	bandstrlab	733682
roy	cntbands-ext	733682
roy	crystal_viewer	733676
wsi	bandstrlab	733689
angus	vkmlsd	733653
angus	vkmlpsgg	733653
kyusic	senstran	733648
kyusic	senstran	733666
kyusic	abinit	733646
kyusic	cntfet	733646
kyusic	nanonet	733646
kyusic	senstran	733646
kyusic	adept	733646
kyusic	nanonet	733647
kyusic	senstran	733647
marcoescobar	beamprop	733632
Donghyun	cnia	733638
Donghyun	rebo	733638
Donghyun	vedaams	733638
Donghyun	cnia	733639
atsushi	padre	733714
atsushi	aqme	733714
atsushi	bandstrlab	733714
atsushi	atcadlab	733714
atsushi	tedvis	733714
atsushi	prolabox	733714
vamsi	bjt	733723
vamsi	cntfet	733723
dreampursuer	nanowire	733601
dreampursuer	bandstrlab	733695
zschlieder	nsoptics	733712
zschlieder	qclab	733706
zschlieder	cndo	733715
zschlieder	qclab	733701
zschlieder	cndo	733718
fashnicked87	matsimtk	733744
fashnicked87	matsimtk	733745
laur	rtd	733736
laur	rtd	733732
ichemandrew	crystal_viewer	733698
alfredkoh	fermi	733663
sank	photonicsdb	733616
kmfoley	nanomos	733736
kmfoley	nanomos	733729
kmfoley	nanomos	733730
kmfoley	nanomos	733731
kmfoley	qwalk	733731
kmfoley	nanomos	733732
sminhyup	crystal_viewer	733665
sminhyup	kronig_penney	733666
sminhyup	kronig_penney	733667
nuttachai	bandstrlab	733632
nuttachai	matdcal	733619
nuttachai	matdcal	733620
nuttachai	matdcal	733638
nuttachai	ucb_compnano	733639
nuttachai	greentherm	733639
nuttachai	matdcal	733639
raheel	schred	733730
amberlei	mmst	733742
rwillmot	spice3f4	733737
cash	bowtie	733764
cash	meep	733764
cash	photonicsdb	733708
cash	bjt	733725
cash	1dhetero	733725
cash	pcpbt	733750
cash	photonicsdb	733750
paiyenchen	nanofet	733750
paiyenchen	nanofinfet	733751
paiyenchen	nanofinfet	733752
paiyenchen	deviceelectron	733752
paiyenchen	nanofinfet	733753
paiyenchen	nanofinfet	733754
paiyenchen	nanofinfet	733755
srichter	coulombsim	733672
srichter	fettoy	733684
srichter	coulombsim	733684
srichter	moscntr	733684
srichter	molctoy	733694
samov	tedvis	733742
samov	phcband	733743
samov	1dhetero	733743
samov	nccpf	733743
samov	meep	733743
samov	abinit	733743
samov	molst	733743
samov	tedvis	733743
samov	hydrolab	733743
kat2cute	oof2	733730
kat2cute	oof2	733731
kat2cute	oof2	733732
kat2cute	oof2	733733
kat2cute	oof2	733734
kat2cute	oof2	733735
kat2cute	oof2	733736
kat2cute	oof2	733609
kat2cute	oof2	733616
kat2cute	oof2	733737
kat2cute	oof2	733623
kat2cute	oof2	733752
kat2cute	oof2	733753
kat2cute	oof2	733756
modave	pntoy	733683
modave	mosfet	733692
modave	pntoy	733685
modave	pntoy	733686
modave	mosfet	733693
sml257	nsoptics	733661
jobantas	fettoy	733747
jobantas	nanomos	733741
jobantas	mosfet	733734
strikex2	qclab	733704
strikex2	qclab	733705
strikex2	cndo	733718
strikex2	nsoptics	733712
smora	adept	733645
smora	npshortbasedda	733645
smora	pntoy	733645
smora	crystal_viewer	733645
smora	adept	733646
smora	pntoy	733646
lmehrez	greentherm	733665
lmehrez	bulkmc	733665
lmehrez	spice3f4	733665
jones118	matsimtk	733744
pogovind	mctrigate	733702
kocanda	adept	733751
ddeal	atcadlab	733711
ddeal	padre	733711
ddeal	sugar	733711
jekelleh	mmst	733728
jekelleh	mmst	733710
popiazzz	cntfet	733642
popiazzz	cntfet	733739
popiazzz	cntfet	733738
popiazzz	cntfet	733741
safreyle	qdot	733700
safreyle	qdot	733702
safreyle	qdot	733703
tferro	fettoy	733727
wang2005	cntbte	733729
wang2005	abinit	733749
adidwani	workspace	733747
adidwani	abacus	733722
adidwani	spinprecession	733722
adidwani	sugar	733723
adidwani	workspace	733750
adidwani	workspace	733743
sramin3	pntoy	733700
sramin3	pntoy	733699
sramin3	fermi	733692
sramin3	fermi	733693
amit99266	cntphonons	733765
hiteshvaghasia	fermi	733691
eveyja	pntoy	733745
paul_nano_tran	workspace	733696
paul_nano_tran	workspace	733697
paul_nano_tran	bstr_sc_lab	733697
paul_nano_tran	crystal_viewer	733700
paul_nano_tran	workspace	733700
paul_nano_tran	workspace	733704
paul_nano_tran	workspace	733706
paul_nano_tran	bandstrlab	733709
paul_nano_tran	bandstrlab	733711
paul_nano_tran	workspace	733717
paul_nano_tran	workspace	733718
